単位[万kWh]
DATE,TIME,東京エリア需要,供給力
,,,原子力,火力,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,連系線,合計
2023/12/12,5:00,2679,0,2010,90,0,39,0,0,9,0,0,531,2679
2023/12/12,6:00,2938,0,2270,98,0,38,0,0,8,0,0,524,2938
2023/12/12,7:00,3255,0,2510,137,0,38,24,0,6,0,0,540,3255
2023/12/12,8:00,3597,0,2762,144,0,38,90,0,4,0,93,466,3597
2023/12/12,9:00,3757,0,2847,129,0,38,213,0,5,0,130,395,3757
2023/12/12,10:00,3760,0,2766,113,0,38,423,0,5,0,66,349,3760
2023/12/12,11:00,3712,0,2631,103,0,38,511,0,5,0,0,424,3712
2023/12/12,12:00,3494,0,2318,96,0,38,589,0,5,0,0,448,3494
2023/12/12,13:00,3588,0,2517,102,0,38,507,0,6,0,0,418,3588
2023/12/12,14:00,3553,0,2670,103,0,38,274,0,12,0,0,456,3553
2023/12/12,15:00,3495,0,2686,107,0,38,83,0,11,0,102,468,3495
2023/12/12,16:00,3610,0,2649,156,0,38,5,0,16,0,268,478,3610
2023/12/12,17:00,3631,0,2582,163,0,38,0,0,18,0,310,520,3631
2023/12/12,18:00,3575,0,2593,161,0,38,0,0,19,0,225,539,3575
2023/12/12,19:00,3473,0,2598,129,0,39,0,0,21,0,103,583,3473
2023/12/12,20:00,3363,0,2557,111,0,39,0,0,21,0,34,601,3363
2023/12/12,21:00,3211,0,2414,106,0,39,0,0,22,0,3,627,3211
2023/12/12,22:00,3056,0,2300,91,0,39,0,0,22,0,0,604,3056
2023/12/12,23:00,2875,0,2166,80,0,39,0,0,23,0,0,567,2875
2023/12/13,0:00,2664,0,1897,89,0,39,0,0,24,0,0,615,2664
2023/12/13,1:00,2557,0,1798,87,0,39,0,0,24,0,0,609,2557
2023/12/13,2:00,2546,0,1827,85,0,40,0,0,22,0,0,572,2546
2023/12/13,3:00,2573,0,1864,83,0,41,0,0,21,0,0,564,2573
2023/12/13,4:00,2637,0,1903,90,0,42,0,0,18,0,0,584,2637
2023/12/13,5:00,2779,0,2008,101,0,44,0,0,18,0,0,608,2779
2023/12/13,6:00,3067,0,2270,140,0,44,0,0,17,0,6,590,3067
2023/12/13,7:00,3303,0,2375,153,0,44,116,0,15,0,6,594,3303
2023/12/13,8:00,3513,0,2199,152,0,44,477,0,15,0,0,626,3513
2023/12/13,9:00,3595,0,2009,137,0,44,817,0,15,0,-24,597,3595
2023/12/13,10:00,3540,0,1859,93,0,44,1041,0,15,0,-169,657,3540
2023/12/13,11:00,3486,0,1880,87,0,44,1129,0,16,0,-264,594,3486
2023/12/13,12:00,3338,0,1871,83,0,44,1085,0,17,0,-353,591,3338
2023/12/13,13:00,3427,0,1974,82,0,44,910,0,17,0,-200,600,3427
2023/12/13,14:00,3465,0,2093,80,0,44,608,0,17,0,-72,695,3465
2023/12/13,15:00,3495,0,2401,83,0,44,245,0,17,0,16,689,3495
2023/12/13,16:00,3606,0,2555,153,0,44,13,0,16,0,176,649,3606
2023/12/13,17:00,3696,0,2559,162,0,45,0,0,16,0,285,629,3696
2023/12/13,18:00,3679,0,2544,168,0,45,0,0,16,0,257,649,3679
2023/12/13,19:00,3609,0,2620,154,0,45,0,0,16,0,112,662,3609
2023/12/13,20:00,3513,0,2635,131,0,45,0,0,17,0,22,663,3513
2023/12/13,21:00,3351,0,2525,124,0,45,0,0,16,0,3,638,3351
2023/12/13,22:00,3186,0,2411,115,0,45,0,0,16,0,0,599,3186
2023/12/13,23:00,2987,0,2259,80,0,45,0,0,14,0,1,588,2987
2023/12/14,0:00,2769,0,2115,84,0,45,0,0,11,0,10,504,2769
2023/12/14,1:00,2658,0,1991,82,0,45,0,0,11,0,0,529,2658
2023/12/14,2:00,2639,0,2004,79,0,45,0,0,11,0,0,500,2639
2023/12/14,3:00,2662,0,2039,77,0,45,0,0,11,0,0,490,2662
2023/12/14,4:00,2708,0,2069,78,0,45,0,0,10,0,0,506,2708
2023/12/14,5:00,2864,0,2210,91,0,45,0,0,10,0,0,508,2864
2023/12/14,6:00,3204,0,2479,121,0,45,0,0,8,0,26,525,3204
2023/12/14,7:00,3464,0,2557,139,0,45,94,0,8,0,51,570,3464
2023/12/14,8:00,3733,0,2546,145,0,44,413,0,6,0,27,552,3733
2023/12/14,9:00,3804,0,2293,138,0,44,747,0,5,0,0,577,3804
2023/12/14,10:00,3710,0,2073,92,0,44,992,0,5,0,-84,588,3710
2023/12/14,11:00,3643,0,2041,87,0,44,1093,0,4,0,-224,598,3643
2023/12/14,12:00,3471,0,1971,86,0,44,1037,0,4,0,-228,557,3471
2023/12/14,13:00,3543,0,2059,85,0,44,864,0,4,0,-6,493,3543
2023/12/14,14:00,3556,0,2294,83,0,44,579,0,4,0,0,552,3556
2023/12/14,15:00,3568,0,2685,97,0,45,229,0,4,0,10,498,3568
2023/12/14,16:00,3683,0,2878,147,0,44,11,0,4,0,42,557,3683
2023/12/14,17:00,3754,0,2924,159,0,45,0,0,4,0,27,595,3754
2023/12/14,18:00,3724,0,2908,163,0,45,0,0,4,0,10,594,3724
2023/12/14,19:00,3630,0,2831,152,0,45,0,0,4,0,8,590,3630
2023/12/14,20:00,3516,0,2765,127,0,45,0,0,3,0,0,576,3516
2023/12/14,21:00,3353,0,2616,110,0,45,0,0,3,0,0,579,3353
2023/12/14,22:00,3164,0,2479,104,0,45,0,0,3,0,0,533,3164
2023/12/14,23:00,2949,0,2344,74,0,45,0,0,3,0,0,483,2949
2023/12/15,0:00,2713,0,2085,79,0,45,0,0,2,0,-65,567,2713
2023/12/15,1:00,2595,0,1984,77,0,45,0,0,2,0,-89,576,2595
2023/12/15,2:00,2577,0,1977,73,0,45,0,0,2,0,-77,557,2577
2023/12/15,3:00,2593,0,1954,83,0,45,0,0,3,0,-2,510,2593
2023/12/15,4:00,2639,0,2016,86,0,45,0,0,3,0,0,489,2639
2023/12/15,5:00,2778,0,2107,94,0,45,0,0,2,0,0,530,2778
2023/12/15,6:00,3079,0,2396,106,0,45,0,0,3,0,0,529,3079
2023/12/15,7:00,3405,0,2675,130,0,44,14,0,3,0,0,539,3405
2023/12/15,8:00,3744,0,2914,148,0,44,59,0,4,0,97,478,3744
2023/12/15,9:00,3942,0,3022,151,0,44,149,0,5,0,198,373,3942
2023/12/15,10:00,3925,0,3025,103,0,44,190,0,6,0,159,398,3925
2023/12/15,11:00,3874,0,2986,86,0,44,194,0,6,0,126,432,3874
2023/12/15,12:00,3705,0,2785,85,0,44,237,0,5,0,7,542,3705
2023/12/15,13:00,3771,0,2870,83,0,44,249,0,7,0,35,483,3771
2023/12/15,14:00,3780,0,2895,84,0,44,222,0,8,0,34,493,3780
2023/12/15,15:00,3759,0,2897,111,0,45,86,0,10,0,62,548,3759
2023/12/15,16:00,3825,0,2890,173,0,45,5,0,12,0,198,502,3825
2023/12/15,17:00,3802,0,2595,179,0,45,0,0,15,0,421,547,3802
2023/12/15,18:00,3717,0,2406,178,0,45,0,0,18,0,505,565,3717
2023/12/15,19:00,3590,0,2251,166,0,45,0,0,19,0,500,609,3590
2023/12/15,20:00,3448,0,2438,147,0,44,0,0,20,0,198,601,3448
2023/12/15,21:00,3256,0,2346,137,0,45,0,0,20,0,107,601,3256
2023/12/15,22:00,3070,0,2269,127,0,45,0,0,20,0,6,603,3070
2023/12/15,23:00,2886,0,2138,89,0,45,0,0,19,0,0,595,2886
2023/12/16,0:00,2657,0,1917,108,0,46,0,0,15,0,-21,592,2657
2023/12/16,1:00,2533,0,1857,109,0,46,0,0,16,0,-87,592,2533
2023/12/16,2:00,2500,0,1884,92,0,46,0,0,16,0,-137,599,2500
2023/12/16,3:00,2507,0,1868,86,0,46,0,0,18,0,-80,569,2507
2023/12/16,4:00,2510,0,1851,90,0,46,0,0,19,0,-67,571,2510
2023/12/16,5:00,2517,0,1837,108,0,46,0,0,18,0,-71,579,2517
2023/12/16,6:00,2612,0,1941,102,0,45,0,0,17,0,-108,615,2612
2023/12/16,7:00,2771,0,1942,104,0,45,25,0,14,0,-2,643,2771
2023/12/16,8:00,2907,0,1945,116,0,45,129,0,13,0,21,638,2907
2023/12/16,9:00,3034,0,1886,110,0,45,510,0,13,0,-132,602,3034
2023/12/16,10:00,3048,0,1862,104,0,45,750,0,11,0,-269,545,3048
2023/12/16,11:00,2960,0,1833,109,0,45,821,0,10,0,-345,487,2960
2023/12/16,12:00,2919,0,1911,109,0,45,857,0,8,0,-390,379,2919
2023/12/16,13:00,2934,0,1892,115,0,45,710,0,7,0,-309,474,2934
2023/12/16,14:00,2884,0,1945,122,0,45,419,0,8,0,-154,499,2884
2023/12/16,15:00,2805,0,2001,122,0,46,115,0,8,0,-30,543,2805
2023/12/16,16:00,2895,0,2124,142,0,45,5,0,10,0,17,552,2895
2023/12/16,17:00,2992,0,2156,152,0,46,0,0,11,0,47,580,2992
2023/12/16,18:00,2995,0,2066,147,0,46,0,0,14,0,80,642,2995
2023/12/16,19:00,2940,0,2069,139,0,46,0,0,15,0,17,654,2940
2023/12/16,20:00,2850,0,2039,130,0,46,0,0,18,0,-20,637,2850
2023/12/16,21:00,2734,0,1982,117,0,46,0,0,21,0,-41,609,2734
2023/12/16,22:00,2623,0,1934,116,0,46,0,0,22,0,-54,559,2623
2023/12/16,23:00,2520,0,1883,111,0,46,0,0,23,0,-81,538,2520
2023/12/17,0:00,2362,0,1791,106,0,45,0,0,24,0,-84,480,2362
2023/12/17,1:00,2287,0,1745,108,0,45,0,0,24,0,-90,455,2287
2023/12/17,2:00,2288,0,1733,108,0,45,0,0,24,0,-53,431,2288
2023/12/17,3:00,2318,0,1758,109,0,45,0,0,26,0,-29,409,2318
2023/12/17,4:00,2337,0,1770,124,0,45,0,0,25,0,-4,377,2337
2023/12/17,5:00,2363,0,1805,120,0,45,0,0,23,0,0,370,2363
2023/12/17,6:00,2433,0,1816,113,0,45,0,0,22,0,0,437,2433
2023/12/17,7:00,2563,0,1768,106,0,45,86,0,21,0,10,527,2563
2023/12/17,8:00,2733,0,1653,115,0,45,405,0,20,0,2,493,2733
2023/12/17,9:00,2758,0,1524,115,0,45,726,0,19,0,-119,448,2758
2023/12/17,10:00,2749,0,1501,112,0,45,986,0,19,0,-254,340,2749
2023/12/17,11:00,2752,0,1558,112,0,45,1103,0,18,0,-326,242,2752
2023/12/17,12:00,2745,0,1526,104,0,46,1061,0,18,0,-310,300,2745
2023/12/17,13:00,2717,0,1550,100,0,45,884,0,16,0,-230,352,2717
2023/12/17,14:00,2754,0,1687,98,0,46,591,0,17,0,-147,462,2754
2023/12/17,15:00,2832,0,1926,106,0,45,237,0,15,0,-16,519,2832
2023/12/17,16:00,3018,0,2243,124,0,45,13,0,14,0,50,529,3018
2023/12/17,17:00,3266,0,2502,142,0,46,0,0,14,0,74,488,3266
2023/12/17,18:00,3352,0,2544,145,0,46,0,0,14,0,63,540,3352
2023/12/17,19:00,3365,0,2616,141,0,46,0,0,13,0,122,427,3365
2023/12/17,20:00,3313,0,2604,127,0,46,0,0,13,0,97,426,3313
2023/12/17,21:00,3201,0,2487,115,0,46,0,0,14,0,24,515,3201
2023/12/17,22:00,3025,0,2331,111,0,46,0,0,14,0,0,523,3025
2023/12/17,23:00,2861,0,2202,102,0,46,0,0,13,0,0,498,2861
2023/12/18,0:00,2677,0,2006,119,0,45,0,0,13,0,-16,510,2677
2023/12/18,1:00,2587,0,2006,124,0,45,0,0,13,0,-88,487,2587
2023/12/18,2:00,2588,0,2087,128,0,45,0,0,13,0,-126,441,2588
2023/12/18,3:00,2622,0,2159,126,0,45,0,0,14,0,-116,394,2622
2023/12/18,4:00,2688,0,2127,122,0,45,0,0,13,0,-45,426,2688
2023/12/18,5:00,2882,0,2242,122,0,45,0,0,13,0,0,460,2882
2023/12/18,6:00,3297,0,2607,130,0,44,0,0,13,0,0,503,3297
2023/12/18,7:00,3670,0,2900,157,0,44,82,0,12,0,62,413,3670
2023/12/18,8:00,3972,0,2855,164,0,44,387,0,11,0,73,438,3972
2023/12/18,9:00,4043,0,2596,161,0,44,743,0,10,0,3,486,4043
2023/12/18,10:00,3930,0,2245,144,0,44,996,0,11,0,-73,563,3930
2023/12/18,11:00,3912,0,2230,145,0,44,1053,0,12,0,-151,579,3912
2023/12/18,12:00,3691,0,2136,125,0,44,1025,0,12,0,-230,579,3691
2023/12/18,13:00,3750,0,2341,123,0,44,883,0,12,0,-72,419,3750
2023/12/18,14:00,3771,0,2615,153,0,44,594,0,12,0,0,353,3771
2023/12/18,15:00,3833,0,2964,181,0,44,226,0,11,0,17,390,3833
2023/12/18,16:00,3975,0,3184,194,0,44,10,0,9,0,151,383,3975
2023/12/18,17:00,4073,0,3245,201,0,44,0,0,9,0,192,382,4073
2023/12/18,18:00,4059,0,3245,202,0,45,0,0,8,0,153,406,4059
2023/12/18,19:00,3970,0,3143,184,0,44,0,0,9,0,155,435,3970
2023/12/18,20:00,3863,0,3111,169,0,45,0,0,9,0,60,469,3863
2023/12/18,21:00,3693,0,2950,162,0,44,0,0,8,0,11,518,3693
2023/12/18,22:00,3501,0,2728,151,0,44,0,0,7,0,-39,610,3501
2023/12/18,23:00,3263,0,2592,107,0,45,0,0,8,0,-92,603,3263
2023/12/19,0:00,3011,0,2500,124,0,45,0,0,7,0,-151,486,3011
2023/12/19,1:00,2885,0,2509,125,0,45,0,0,6,0,-245,445,2885
2023/12/19,2:00,2855,0,2530,120,0,45,0,0,7,0,-288,441,2855
2023/12/19,3:00,2850,0,2554,119,0,45,0,0,7,0,-269,394,2850
2023/12/19,4:00,2878,0,2561,125,0,45,0,0,6,0,-250,391,2878
2023/12/19,5:00,3047,0,2591,124,0,45,0,0,5,0,-148,430,3047
2023/12/19,6:00,3434,0,2769,121,0,45,0,0,5,0,-7,501,3434
2023/12/19,7:00,3813,0,3048,169,0,45,28,0,4,0,21,498,3813
2023/12/19,8:00,4179,0,3220,177,0,44,151,0,3,0,119,465,4179
2023/12/19,9:00,4291,0,3248,176,0,45,289,0,3,0,100,430,4291
2023/12/19,10:00,4182,0,2926,136,0,44,601,0,3,0,0,472,4182
2023/12/19,11:00,4095,0,2720,127,0,44,695,0,3,0,0,506,4095
2023/12/19,12:00,3870,0,2493,121,0,44,711,0,2,0,-25,524,3870
2023/12/19,13:00,3899,0,2690,127,0,45,627,0,2,0,0,408,3899
2023/12/19,14:00,3953,0,2910,139,0,45,447,0,2,0,0,410,3953
2023/12/19,15:00,3882,0,3098,191,0,45,128,0,1,0,42,377,3882
2023/12/19,16:00,4033,0,3239,204,0,45,6,0,1,0,203,335,4033
2023/12/19,17:00,4104,0,3220,207,0,46,0,0,1,0,257,373,4104
2023/12/19,18:00,4069,0,3161,208,0,45,0,0,1,0,279,375,4069
2023/12/19,19:00,3974,0,3155,198,0,45,0,0,1,0,151,424,3974
2023/12/19,20:00,3845,0,3109,196,0,45,0,0,1,0,46,448,3845
2023/12/19,21:00,3663,0,2954,182,0,45,0,0,2,0,3,477,3663
2023/12/19,22:00,3437,0,2729,172,0,45,0,0,2,0,0,489,3437
2023/12/19,23:00,3191,0,2591,101,0,46,0,0,3,0,0,450,3191
2023/12/20,0:00,2926,0,2252,110,0,47,0,0,3,0,-6,520,2926
2023/12/20,1:00,2792,0,2213,112,0,47,0,0,3,0,-57,474,2792
2023/12/20,2:00,2766,0,2204,110,0,46,0,0,3,0,-3,406,2766
2023/12/20,3:00,2774,0,2234,109,0,47,0,0,4,0,0,380,2774
2023/12/20,4:00,2819,0,2236,115,0,47,0,0,4,0,0,417,2819
2023/12/20,5:00,2987,0,2356,117,0,47,0,0,5,0,0,462,2987
2023/12/20,6:00,3361,0,2692,124,0,47,0,0,6,0,19,473,3361
2023/12/20,7:00,3685,0,2862,160,0,46,55,0,7,0,99,456,3685
2023/12/20,8:00,3969,0,2868,169,0,46,327,0,6,0,79,474,3969
2023/12/20,9:00,4021,0,2711,169,0,46,651,0,6,0,14,424,4021
2023/12/20,10:00,3891,0,2338,140,0,46,919,0,5,0,-29,472,3891
2023/12/20,11:00,3774,0,2280,135,0,46,1040,0,6,0,-152,419,3774
2023/12/20,12:00,3599,0,2192,130,0,46,1053,0,6,0,-308,480,3599
2023/12/20,13:00,3678,0,2341,136,0,46,870,0,5,0,-180,460,3678
2023/12/20,14:00,3680,0,2495,137,0,46,564,0,4,0,0,434,3680
2023/12/20,15:00,3702,0,2760,179,0,46,220,0,4,0,0,493,3702
2023/12/20,16:00,3838,0,3067,194,0,46,11,0,3,0,33,484,3838
2023/12/20,17:00,3933,0,3103,199,0,47,0,0,3,0,98,483,3933
2023/12/20,18:00,3905,0,3102,200,0,47,0,0,3,0,92,461,3905
2023/12/20,19:00,3841,0,3113,193,0,46,0,0,4,0,65,420,3841
2023/12/20,20:00,3738,0,3074,187,0,47,0,0,4,0,3,423,3738
2023/12/20,21:00,3570,0,2881,181,0,47,0,0,4,0,0,457,3570
2023/12/20,22:00,3368,0,2658,163,0,47,0,0,4,0,0,496,3368
2023/12/20,23:00,3157,0,2519,95,0,47,0,0,4,0,0,492,3157
2023/12/21,0:00,2921,0,2272,103,0,48,0,0,5,0,0,493,2921
2023/12/21,1:00,2797,0,2189,104,0,48,0,0,6,0,0,450,2797
2023/12/21,2:00,2777,0,2209,103,0,48,0,0,7,0,0,410,2777
2023/12/21,3:00,2785,0,2209,103,0,48,0,0,7,0,0,418,2785
2023/12/21,4:00,2831,0,2242,110,0,48,0,0,8,0,0,423,2831
2023/12/21,5:00,3002,0,2393,115,0,48,0,0,8,0,0,438,3002
2023/12/21,6:00,3406,0,2757,129,0,47,0,0,8,0,12,453,3406
2023/12/21,7:00,3720,0,2963,163,0,47,92,0,7,0,51,397,3720
2023/12/21,8:00,3946,0,2834,171,0,47,448,0,7,0,0,439,3946
2023/12/21,9:00,3978,0,2524,157,0,47,795,0,6,0,0,449,3978
2023/12/21,10:00,3873,0,2282,133,0,47,1033,0,6,0,-78,450,3873
2023/12/21,11:00,3798,0,2274,124,0,47,1128,0,7,0,-233,451,3798
2023/12/21,12:00,3638,0,2282,117,0,47,1066,0,7,0,-267,386,3638
2023/12/21,13:00,3719,0,2352,117,0,47,887,0,8,0,-126,434,3719
2023/12/21,14:00,3747,0,2535,125,0,47,592,0,8,0,0,440,3747
2023/12/21,15:00,3810,0,2871,180,0,47,251,0,8,0,22,431,3810
2023/12/21,16:00,3984,0,3087,202,0,47,16,0,8,0,233,391,3984
2023/12/21,17:00,4105,0,3098,201,0,47,0,0,9,0,369,381,4105
2023/12/21,18:00,4096,0,3040,199,0,48,0,0,9,0,393,407,4096
2023/12/21,19:00,4023,0,3037,187,0,47,0,0,10,0,292,450,4023
2023/12/21,20:00,3926,0,3055,181,0,47,0,0,9,0,189,445,3926
2023/12/21,21:00,3772,0,3064,180,0,47,0,0,9,0,34,438,3772
2023/12/21,22:00,3572,0,2933,175,0,48,0,0,8,0,0,408,3572
2023/12/21,23:00,3349,0,2781,113,0,48,0,0,7,0,0,400,3349
2023/12/22,0:00,3108,0,2476,105,0,48,0,0,8,0,0,471,3108
2023/12/22,1:00,2978,0,2358,105,0,48,0,0,7,0,0,460,2978
2023/12/22,2:00,2949,0,2361,100,0,48,0,0,6,0,0,434,2949
2023/12/22,3:00,2947,0,2358,109,0,48,0,0,5,0,0,427,2947
2023/12/22,4:00,2995,0,2374,119,0,48,0,0,5,0,0,449,2995
2023/12/22,5:00,3197,0,2539,120,0,47,0,0,5,0,2,484,3197
2023/12/22,6:00,3651,0,2973,119,0,47,0,0,5,0,114,393,3651
2023/12/22,7:00,4001,0,3123,160,0,47,91,0,4,0,151,425,4001
2023/12/22,8:00,4201,0,3003,168,0,47,446,0,3,0,69,465,4201
2023/12/22,9:00,4204,0,2747,163,0,47,790,0,3,0,2,452,4204
2023/12/22,10:00,4051,0,2405,117,0,47,1029,0,3,0,-5,455,4051
2023/12/22,11:00,3954,0,2390,112,0,47,1130,0,2,0,-181,454,3954
2023/12/22,12:00,3795,0,2385,110,0,47,1078,0,2,0,-278,451,3795
2023/12/22,13:00,3861,0,2532,109,0,47,885,0,2,0,-111,397,3861
2023/12/22,14:00,3868,0,2699,129,0,47,579,0,2,0,0,412,3868
2023/12/22,15:00,3905,0,2967,179,0,47,244,0,2,0,37,429,3905
2023/12/22,16:00,4042,0,3197,192,0,47,16,0,3,0,183,404,4042
2023/12/22,17:00,4150,0,3265,196,0,47,0,0,5,0,216,421,4150
2023/12/22,18:00,4130,0,3245,192,0,47,0,0,5,0,197,444,4130
2023/12/22,19:00,4079,0,3220,181,0,47,0,0,7,0,178,446,4079
2023/12/22,20:00,3994,0,3189,175,0,47,0,0,8,0,127,448,3994
2023/12/22,21:00,3836,0,3096,172,0,47,0,0,10,0,66,445,3836
2023/12/22,22:00,3663,0,2979,168,0,47,0,0,11,0,28,430,3663
2023/12/22,23:00,3474,0,2879,107,0,47,0,0,12,0,13,416,3474
2023/12/23,0:00,3235,0,2670,98,0,47,0,0,12,0,17,391,3235
2023/12/23,1:00,3099,0,2525,98,0,47,0,0,10,0,4,415,3099
2023/12/23,2:00,3037,0,2489,99,0,47,0,0,10,0,0,392,3037
2023/12/23,3:00,3007,0,2474,105,0,47,0,0,10,0,0,371,3007
2023/12/23,4:00,3010,0,2474,108,0,47,0,0,10,0,1,370,3010
2023/12/23,5:00,3098,0,2543,105,0,47,0,0,9,0,30,364,3098
2023/12/23,6:00,3347,0,2598,101,0,46,0,0,8,0,60,534,3347
2023/12/23,7:00,3611,0,2648,100,0,46,90,0,8,0,113,606,3611
2023/12/23,8:00,3782,0,2540,106,0,46,440,0,8,0,111,531,3782
2023/12/23,9:00,3735,0,2315,96,0,46,783,0,9,0,14,472,3735
2023/12/23,10:00,3564,0,2053,89,0,46,1019,0,9,0,-102,450,3564
2023/12/23,11:00,3442,0,2006,83,0,46,1121,0,10,0,-337,513,3442
2023/12/23,12:00,3330,0,2000,81,0,46,1085,0,11,0,-439,546,3330
2023/12/23,13:00,3289,0,2079,89,0,47,913,0,11,0,-364,514,3289
2023/12/23,14:00,3269,0,2093,96,0,47,622,0,11,0,-121,521,3269
2023/12/23,15:00,3335,0,2373,115,0,47,266,0,10,0,0,524,3335
2023/12/23,16:00,3519,0,2743,140,0,47,19,0,9,0,33,528,3519
2023/12/23,17:00,3742,0,2897,147,0,47,0,0,10,0,113,528,3742
2023/12/23,18:00,3804,0,2979,143,0,47,0,0,11,0,130,494,3804
2023/12/23,19:00,3785,0,3008,127,0,47,0,0,12,0,134,457,3785
2023/12/23,20:00,3732,0,2972,121,0,47,0,0,12,0,86,494,3732
2023/12/23,21:00,3619,0,2923,114,0,48,0,0,12,0,44,478,3619
2023/12/23,22:00,3452,0,2828,99,0,47,0,0,10,0,17,451,3452
2023/12/23,23:00,3277,0,2630,93,0,48,0,0,11,0,0,495,3277
2023/12/24,0:00,3064,0,2416,101,0,47,0,0,12,0,0,488,3064
2023/12/24,1:00,2936,0,2319,101,0,47,0,0,10,0,0,459,2936
2023/12/24,2:00,2883,0,2303,95,0,47,0,0,8,0,0,430,2883
2023/12/24,3:00,2845,0,2254,96,0,47,0,0,6,0,0,442,2845
2023/12/24,4:00,2839,0,2344,97,0,47,0,0,5,0,0,346,2839
2023/12/24,5:00,2894,0,2364,82,0,47,0,0,5,0,0,396,2894
2023/12/24,6:00,3071,0,2435,96,0,47,0,0,6,0,28,459,3071
2023/12/24,7:00,3318,0,2496,99,0,47,49,0,5,0,64,558,3318
2023/12/24,8:00,3555,0,2467,107,0,47,240,0,3,0,108,583,3555
2023/12/24,9:00,3683,0,2461,97,0,47,390,0,2,0,95,591,3683
2023/12/24,10:00,3657,0,2361,85,0,47,474,0,2,0,55,633,3657
2023/12/24,11:00,3505,0,2257,81,0,47,562,0,2,0,-55,611,3505
2023/12/24,12:00,3427,0,2193,84,0,47,679,0,2,0,-174,596,3427
2023/12/24,13:00,3298,0,2194,98,0,47,594,0,2,0,-271,634,3298
2023/12/24,14:00,3255,0,2344,105,0,47,435,0,2,0,-225,547,3255
2023/12/24,15:00,3281,0,2519,110,0,47,190,0,3,0,-44,456,3281
2023/12/24,16:00,3496,0,2748,139,0,47,14,0,3,0,29,516,3496
2023/12/24,17:00,3761,0,2855,148,0,47,0,0,3,0,106,602,3761
2023/12/24,18:00,3843,0,2915,145,0,47,0,0,3,0,123,610,3843
2023/12/24,19:00,3828,0,2912,131,0,47,0,0,3,0,107,628,3828
2023/12/24,20:00,3778,0,2913,120,0,47,0,0,2,0,64,632,3778
2023/12/24,21:00,3653,0,2819,106,0,47,0,0,3,0,27,651,3653
2023/12/24,22:00,3444,0,2722,95,0,47,0,0,5,0,0,575,3444
2023/12/24,23:00,3256,0,2595,91,0,47,0,0,5,0,-3,521,3256
2023/12/25,0:00,3035,0,2526,117,0,47,0,0,9,0,-138,474,3035
2023/12/25,1:00,2910,0,2448,117,0,47,0,0,8,0,-174,464,2910
2023/12/25,2:00,2869,0,2449,89,0,47,0,0,9,0,-175,450,2869
2023/12/25,3:00,2867,0,2433,90,0,47,0,0,8,0,-175,464,2867
2023/12/25,4:00,2912,0,2462,110,0,47,0,0,8,0,-172,457,2912
2023/12/25,5:00,3133,0,2543,110,0,47,0,0,7,0,-57,483,3133
2023/12/25,6:00,3592,0,2849,131,0,47,0,0,6,0,-11,570,3592
2023/12/25,7:00,3994,0,3142,131,0,46,85,0,5,0,79,506,3994
2023/12/25,8:00,4276,0,3116,144,0,46,436,0,4,0,80,450,4276
2023/12/25,9:00,4284,0,2941,127,0,45,784,0,3,0,5,379,4284
2023/12/25,10:00,4107,0,2477,113,0,45,1029,0,2,0,-14,455,4107
2023/12/25,11:00,3973,0,2385,107,0,45,1139,0,2,0,-167,462,3973
2023/12/25,12:00,3776,0,2233,113,0,46,1108,0,2,0,-186,460,3776
2023/12/25,13:00,3805,0,2334,113,0,46,934,0,1,0,-45,422,3805
2023/12/25,14:00,3785,0,2584,128,0,46,633,0,1,0,0,393,3785
2023/12/25,15:00,3813,0,2921,161,0,46,273,0,1,0,4,407,3813
2023/12/25,16:00,3947,0,3162,183,0,46,21,0,2,0,69,464,3947
2023/12/25,17:00,4071,0,3262,187,0,46,0,0,3,0,131,442,4071
2023/12/25,18:00,4070,0,3238,178,0,46,0,0,4,0,135,469,4070
2023/12/25,19:00,4003,0,3240,175,0,46,0,0,5,0,94,443,4003
2023/12/25,20:00,3926,0,3163,159,0,46,0,0,6,0,9,543,3926
2023/12/25,21:00,3770,0,3006,155,0,47,0,0,8,0,0,554,3770
2023/12/25,22:00,3572,0,2840,145,0,47,0,0,8,0,0,532,3572
2023/12/25,23:00,3337,0,2652,120,0,47,0,0,8,0,0,510,3337
2023/12/26,0:00,3087,0,2463,103,0,46,0,0,10,0,-21,486,3087
2023/12/26,1:00,2964,0,2405,105,0,46,0,0,10,0,-58,456,2964
2023/12/26,2:00,2925,0,2347,106,0,46,0,0,11,0,-57,472,2925
2023/12/26,3:00,2919,0,2320,119,0,46,0,0,11,0,-57,480,2919
2023/12/26,4:00,2957,0,2353,124,0,46,0,0,10,0,-17,441,2957
2023/12/26,5:00,3154,0,2517,122,0,46,0,0,10,0,0,459,3154
2023/12/26,6:00,3562,0,2763,149,0,45,0,0,11,0,34,560,3562
2023/12/26,7:00,3903,0,2880,154,0,45,84,0,10,0,93,637,3903
2023/12/26,8:00,4151,0,2863,161,0,45,436,0,6,0,77,563,4151
2023/12/26,9:00,4145,0,2724,151,0,45,786,0,5,0,12,422,4145
2023/12/26,10:00,3971,0,2317,135,0,45,1031,0,5,0,0,438,3971
2023/12/26,11:00,3832,0,2087,116,0,45,1141,0,6,0,0,437,3832
2023/12/26,12:00,3642,0,1985,107,0,45,1110,0,7,0,-63,451,3642
